CHEMICAL_NAME	STUDY_TITLE	ACCESSION_NUMBER	DEPOSITOR_STUDY_NUMBER	ORGANIZATION_NAME	START_DATE	END_DATE	DOSE	DOSE_UNIT	NTP_TOXICOLOGY_TYPE	NTP_TDMS_NUMBER	TIME_IN_STUDY	TIME_IN_STUDY_UNIT	GROUP_NAME	IS_CONTROL_GROUP	TREATMENT_GROUP_TYPE	ROUTE	SUBJECT_NAME	SPECIES_COMMON_NAME	SEX	STRAIN	ALA	ALA_UNIT	ALP	ALP_UNIT	ALPHR	ALPHR_UNIT	AP_CREAT	AP_CREAT_UNIT	ASP_CREAT	ASP_CREAT_UNIT	ASP_HR	ASP_HR_UNIT	AST	AST_UNIT	AVA	AVA_UNIT	BILI	BILI_UNIT	CA	CA_UNIT	CL	CL_UNIT	CREAT	CREAT_UNIT	CREAT_HR	CREAT_HR_UNIT	CRTN_16	CRTN_16_UNIT	CRTN_24	CRTN_24_UNIT	CRTN_48	CRTN_48_UNIT	DECALOL	DECALOL_UNIT	GALAC	GALAC_UNIT	GGT	GGT_UNIT	GGT_CREAT	GGT_CREAT_UNIT	GGT_HR	GGT_HR_UNIT	GLUC	GLUC_UNIT	GLUC_HR	GLUC_HR_UNIT	GLU_CREAT	GLU_CREAT_UNIT	GLU_HR_TIS	GLU_HR_TIS_UNIT	K	K_UNIT	KETONE	KETONE_UNIT	LDH_CREATN	LDH_CREATN_UNIT	MG	MG_UNIT	NA	NA_UNIT	NAG	NAG_UNIT	NAG_CREAT	NAG_CREAT_UNIT	NAG_HR	NAG_HR_UNIT	PH	PH_UNIT	PHOS	PHOS_UNIT	PROTEIN	PROTEIN_UNIT	PRO_CREAT	PRO_CREAT_UNIT	PRO_G_HR	PRO_G_HR_UNIT	PRPB	PRPB_UNIT	PRPB_HR	PRPB_HR_UNIT	RNASE	RNASE_UNIT	SDH	SDH_UNIT	SPGRAV	SPGRAV_UNIT	TCN_LT	TCN_LT_UNIT	TSPROT	TSPROT_UNIT	UBGEN	UBGEN_UNIT	UPRO_CRTN	UPRO_CRTN_UNIT	UREA_CONC	UREA_CONC_UNIT	UREA_HR	UREA_HR_UNIT	URINE_VOL	URINE_VOL_UNIT	UR_BLD	UR_BLD_UNIT	UR_CLAR	UR_CLAR_UNIT	UR_COLOR	UR_COLOR_UNIT	UR_PROT	UR_PROT_UNIT	UR_PROT_HR	UR_PROT_HR_UNIT	UR_VOL_HR	UR_VOL_HR_UNIT
Vanadium Pentoxide	3-Month Evaluation of the Toxicity (C61427) of Vanadium Pentoxide (1314-62-1) in F344 Rats via Whole Body Respiratory Exposure. NTP Special Study	002-02992-0001-0000-5		NTP			8	mg/m3		6142703.ss	13	week	C61427_6142703_05				0089_03	Rat	Male	Fischer 344																																																																																					1.084	ratio													0.49	ml											0.13125	mL/hr
2,3-Dichloropropylene	3-Month Evaluation of the Toxicity (C61881) of 2,3-Dichloropropylene (78-88-6) in F344 Rats via Whole Body Respiratory Exposure. NTP Special Study	002-01190-0004-0000-7		NTP			20	ppm		0521603.ss	80	day	C61881_0521603_08				0432_03	Rat	Female	Fischer 344			407	U/L																															5.1	IU/L																									5.9	U/L	34	mU/mg																					1.036	ratio																									0.14375	mL/hr
2,3-Dichloropropylene	3-Month Evaluation of the Toxicity (C61881) of 2,3-Dichloropropylene (78-88-6) in F344 Rats via Whole Body Respiratory Exposure. NTP Special Study	002-01190-0004-0000-7		NTP			20	ppm		0521603.ss	80	day	C61881_0521603_08				0433_03	Rat	Female	Fischer 344			556	U/L																															5.4	IU/L																									9.7	U/L	32	mU/mg																					1.033	ratio																									0.1875	mL/hr
2,3-Dichloropropylene	3-Month Evaluation of the Toxicity (C61881) of 2,3-Dichloropropylene (78-88-6) in F344 Rats via Whole Body Respiratory Exposure. NTP Special Study	002-01190-0004-0000-7		NTP			20	ppm		0521603.ss	80	day	C61881_0521603_08				0434_03	Rat	Female	Fischer 344			202	U/L																															4.7	IU/L																									8.5	U/L	23	mU/mg																					1.029	ratio																									0.175	mL/hr
2,3-Dichloropropylene	3-Month Evaluation of the Toxicity (C61881) of 2,3-Dichloropropylene (78-88-6) in F344 Rats via Whole Body Respiratory Exposure. NTP Special Study	002-01190-0004-0000-7		NTP			20	ppm		0521603.ss	80	day	C61881_0521603_08				0435_03	Rat	Female	Fischer 344			501	U/L																															7.4	IU/L																									10.8	U/L	36	mU/mg																					1.046	ratio																									0.15625	mL/hr
2,3-Dichloropropylene	3-Month Evaluation of the Toxicity (C61881) of 2,3-Dichloropropylene (78-88-6) in F344 Rats via Whole Body Respiratory Exposure. NTP Special Study	002-01190-0004-0000-7		NTP			20	ppm		0521603.ss	80	day	C61881_0521603_08				0436_03	Rat	Female	Fischer 344			244	U/L																															4.6	IU/L																									8.3	U/L	23	mU/mg																					1.034	ratio																									0.125	mL/hr
2,3-Dichloropropylene	3-Month Evaluation of the Toxicity (C61881) of 2,3-Dichloropropylene (78-88-6) in F344 Rats via Whole Body Respiratory Exposure. NTP Special Study	002-01190-0004-0000-7		NTP			20	ppm		0521603.ss	80	day	C61881_0521603_08				0437_03	Rat	Female	Fischer 344			190	U/L																															4	IU/L																									8.6	U/L	24	mU/mg																					1.033	ratio																									0.15625	mL/hr
2,3-Dichloropropylene	3-Month Evaluation of the Toxicity (C61881) of 2,3-Dichloropropylene (78-88-6) in F344 Rats via Whole Body Respiratory Exposure. NTP Special Study	002-01190-0004-0000-7		NTP			20	ppm		0521603.ss	80	day	C61881_0521603_08				0438_03	Rat	Female	Fischer 344			512	U/L																															5.1	IU/L																									9.7	U/L	30	mU/mg																					1.03	ratio																									0.15625	mL/hr
2,3-Dichloropropylene	3-Month Evaluation of the Toxicity (C61881) of 2,3-Dichloropropylene (78-88-6) in F344 Rats via Whole Body Respiratory Exposure. NTP Special Study	002-01190-0004-0000-7		NTP			20	ppm		0521603.ss	80	day	C61881_0521603_08				0439_03	Rat	Female	Fischer 344			453	U/L																															5.3	IU/L																									9.6	U/L	28	mU/mg																					1.036	ratio																									0.1125	mL/hr
2,3-Dichloropropylene	3-Month Evaluation of the Toxicity (C61881) of 2,3-Dichloropropylene (78-88-6) in F344 Rats via Whole Body Respiratory Exposure. NTP Special Study	002-01190-0004-0000-7		NTP			20	ppm		0521603.ss	80	day	C61881_0521603_08				0440_03	Rat	Female	Fischer 344			392	U/L																															4.2	IU/L																									11.1	U/L	30	mU/mg																					1.034	ratio																									0.125	mL/hr
2,3-Dichloropropylene	3-Month Evaluation of the Toxicity (C61881) of 2,3-Dichloropropylene (78-88-6) in F344 Rats via Whole Body Respiratory Exposure. NTP Special Study	002-01190-0004-0000-7		NTP			40	ppm		0521603.ss	80	day	C61881_0521603_09				0501_03	Rat	Male	Fischer 344			1084	U/L																															6.6	IU/L																									9.4	U/L	58	mU/mg																					1.046	ratio																									0.15625	mL/hr
2,3-Dichloropropylene	3-Month Evaluation of the Toxicity (C61881) of 2,3-Dichloropropylene (78-88-6) in F344 Rats via Whole Body Respiratory Exposure. NTP Special Study	002-01190-0004-0000-7		NTP			40	ppm		0521603.ss	80	day	C61881_0521603_09				0502_03	Rat	Male	Fischer 344			522	U/L																															3.2	IU/L																									7.1	U/L	26	mU/mg																					1.024	ratio																									0.15625	mL/hr
2,3-Dichloropropylene	3-Month Evaluation of the Toxicity (C61881) of 2,3-Dichloropropylene (78-88-6) in F344 Rats via Whole Body Respiratory Exposure. NTP Special Study	002-01190-0004-0000-7		NTP			40	ppm		0521603.ss	80	day	C61881_0521603_09				0504_03	Rat	Male	Fischer 344			707	U/L																															4.5	IU/L																									8.5	U/L	35	mU/mg																					1.028	ratio																									0.175	mL/hr
2,3-Dichloropropylene	3-Month Evaluation of the Toxicity (C61881) of 2,3-Dichloropropylene (78-88-6) in F344 Rats via Whole Body Respiratory Exposure. NTP Special Study	002-01190-0004-0000-7		NTP			40	ppm		0521603.ss	80	day	C61881_0521603_09				0507_03	Rat	Male	Fischer 344			1115	U/L																															6.5	IU/L																									12.6	U/L	59	mU/mg																					1.046	ratio																									0.09375	mL/hr
2,3-Dichloropropylene	3-Month Evaluation of the Toxicity (C61881) of 2,3-Dichloropropylene (78-88-6) in F344 Rats via Whole Body Respiratory Exposure. NTP Special Study	002-01190-0004-0000-7		NTP			40	ppm		0521603.ss	80	day	C61881_0521603_09				0508_03	Rat	Male	Fischer 344			1189	U/L																															5.8	IU/L																									11.4	U/L	52	mU/mg																					1.036	ratio																									0.1875	mL/hr
2,3-Dichloropropylene	3-Month Evaluation of the Toxicity (C61881) of 2,3-Dichloropropylene (78-88-6) in F344 Rats via Whole Body Respiratory Exposure. NTP Special Study	002-01190-0004-0000-7		NTP			40	ppm		0521603.ss	80	day	C61881_0521603_09				0509_03	Rat	Male	Fischer 344			901	U/L																															4.4	IU/L																									9.7	U/L	37	mU/mg																					1.027	ratio																									0.125	mL/hr
1,2,4,5-Tetrachlorobenzene	3-Month Evaluation of the Toxicity (C61949) of 1,2,4,5-Tetrachlorobenzene (95-94-3) in F344 Rats Exposed via Dosed Feed. NTP Special Study	002-01039-0004-0000-9		NTP			2000	ppm		0516403.ss	44	day	C61949_0516403_24				3690_03	Rat	Female	Fischer 344			94	U/L									0	U/L																													16.9	mg/dL																																									1.052	ratio																					32	mg/dL			0.19375	mL/hr
1,2,4,5-Tetrachlorobenzene	3-Month Evaluation of the Toxicity (C61949) of 1,2,4,5-Tetrachlorobenzene (95-94-3) in F344 Rats Exposed via Dosed Feed. NTP Special Study	002-01039-0004-0000-9		NTP			30	ppm		0516403.ss	13	week	C61949_0516403_07				3481_03	Rat	Male	Fischer 344			172	U/L									26	U/L																													27.4	mg/dL																																									1.04	ratio																					240	mg/dL			0.2	mL/hr
1,2,4,5-Tetrachlorobenzene	3-Month Evaluation of the Toxicity (C61949) of 1,2,4,5-Tetrachlorobenzene (95-94-3) in F344 Rats Exposed via Dosed Feed. NTP Special Study	002-01039-0004-0000-9		NTP			30	ppm		0516403.ss	44	day	C61949_0516403_07				3481_03	Rat	Male	Fischer 344			190	U/L									27	U/L																													10.9	mg/dL																																									1.027	ratio																					240	mg/dL			0.53125	mL/hr
1,2,4,5-Tetrachlorobenzene	3-Month Evaluation of the Toxicity (C61949) of 1,2,4,5-Tetrachlorobenzene (95-94-3) in F344 Rats Exposed via Dosed Feed. NTP Special Study	002-01039-0004-0000-9		NTP			30	ppm		0516403.ss	44	day	C61949_0516403_07				3482_03	Rat	Male	Fischer 344			127	U/L									21	U/L																													10.5	mg/dL																																									1.02	ratio																					270	mg/dL			0.7	mL/hr
1,2,4,5-Tetrachlorobenzene	3-Month Evaluation of the Toxicity (C61949) of 1,2,4,5-Tetrachlorobenzene (95-94-3) in F344 Rats Exposed via Dosed Feed. NTP Special Study	002-01039-0004-0000-9		NTP			30	ppm		0516403.ss	13	week	C61949_0516403_07				3482_03	Rat	Male	Fischer 344			161	U/L									26	U/L																													18.1	mg/dL																																									1.035	ratio																					105	mg/dL			0.25	mL/hr
1,2,4,5-Tetrachlorobenzene	3-Month Evaluation of the Toxicity (C61949) of 1,2,4,5-Tetrachlorobenzene (95-94-3) in F344 Rats Exposed via Dosed Feed. NTP Special Study	002-01039-0004-0000-9		NTP			30	ppm		0516403.ss	16	day	C61949_0516403_07				3483_03	Rat	Male	Fischer 344			457	U/L									22	U/L																													4.4	mg/dL																																									1.014	ratio																					73	mg/dL			0.6375	mL/hr
1,2,4,5-Tetrachlorobenzene	3-Month Evaluation of the Toxicity (C61949) of 1,2,4,5-Tetrachlorobenzene (95-94-3) in F344 Rats Exposed via Dosed Feed. NTP Special Study	002-01039-0004-0000-9		NTP			30	ppm		0516403.ss	44	day	C61949_0516403_07				3483_03	Rat	Male	Fischer 344			167	U/L									20	U/L																													11.9	mg/dL																																									1.025	ratio																					82	mg/dL			0.56875	mL/hr
1,2,4,5-Tetrachlorobenzene	3-Month Evaluation of the Toxicity (C61949) of 1,2,4,5-Tetrachlorobenzene (95-94-3) in F344 Rats Exposed via Dosed Feed. NTP Special Study	002-01039-0004-0000-9		NTP			30	ppm		0516403.ss	13	week	C61949_0516403_07				3484_03	Rat	Male	Fischer 344			80	U/L									12	U/L																													0.3	mg/dL																																									1.015	ratio																					37	mg/dL			0.88125	mL/hr
1,2,4,5-Tetrachlorobenzene	3-Month Evaluation of the Toxicity (C61949) of 1,2,4,5-Tetrachlorobenzene (95-94-3) in F344 Rats Exposed via Dosed Feed. NTP Special Study	002-01039-0004-0000-9		NTP			30	ppm		0516403.ss	44	day	C61949_0516403_07				3484_03	Rat	Male	Fischer 344			104	U/L									18	U/L																													1.3	mg/dL																																									1.012	ratio																					60	mg/dL			1.375	mL/hr
1,2,4,5-Tetrachlorobenzene	3-Month Evaluation of the Toxicity (C61949) of 1,2,4,5-Tetrachlorobenzene (95-94-3) in F344 Rats Exposed via Dosed Feed. NTP Special Study	002-01039-0004-0000-9		NTP			30	ppm		0516403.ss	16	day	C61949_0516403_07				3485_03	Rat	Male	Fischer 344			194	U/L									9	U/L																													6.4	mg/dL																																									1.016	ratio																					72	mg/dL			0.7	mL/hr
1,2,4,5-Tetrachlorobenzene	3-Month Evaluation of the Toxicity (C61949) of 1,2,4,5-Tetrachlorobenzene (95-94-3) in F344 Rats Exposed via Dosed Feed. NTP Special Study	002-01039-0004-0000-9		NTP			30	ppm		0516403.ss	44	day	C61949_0516403_07				3485_03	Rat	Male	Fischer 344			162	U/L									15	U/L																													2.1	mg/dL																																									1.015	ratio																					59	mg/dL			0.85	mL/hr
1,2,4,5-Tetrachlorobenzene	3-Month Evaluation of the Toxicity (C61949) of 1,2,4,5-Tetrachlorobenzene (95-94-3) in F344 Rats Exposed via Dosed Feed. NTP Special Study	002-01039-0004-0000-9		NTP			30	ppm		0516403.ss	13	week	C61949_0516403_07				3485_03	Rat	Male	Fischer 344			226	U/L									20	U/L																													19.3	mg/dL																																									1.033	ratio																					93	mg/dL			0.30625	mL/hr
1,2,4,5-Tetrachlorobenzene	3-Month Evaluation of the Toxicity (C61949) of 1,2,4,5-Tetrachlorobenzene (95-94-3) in F344 Rats Exposed via Dosed Feed. NTP Special Study	002-01039-0004-0000-9		NTP			30	ppm		0516403.ss	13	week	C61949_0516403_07				3486_03	Rat	Male	Fischer 344			206	U/L									28	U/L																													24.2	mg/dL																																									1.04	ratio																					135	mg/dL			0.26875	mL/hr
1,2,4,5-Tetrachlorobenzene	3-Month Evaluation of the Toxicity (C61949) of 1,2,4,5-Tetrachlorobenzene (95-94-3) in F344 Rats Exposed via Dosed Feed. NTP Special Study	002-01039-0004-0000-9		NTP			30	ppm		0516403.ss	44	day	C61949_0516403_07				3486_03	Rat	Male	Fischer 344			122	U/L									15	U/L																													11.6	mg/dL																																									1.027	ratio																					71	mg/dL			0.51875	mL/hr
1,2,4,5-Tetrachlorobenzene	3-Month Evaluation of the Toxicity (C61949) of 1,2,4,5-Tetrachlorobenzene (95-94-3) in F344 Rats Exposed via Dosed Feed. NTP Special Study	002-01039-0004-0000-9		NTP			30	ppm		0516403.ss	13	week	C61949_0516403_07				3487_03	Rat	Male	Fischer 344			208	U/L									19	U/L																													11.9	mg/dL																																									1.025	ratio																					91	mg/dL			0.46875	mL/hr
1-Chloro-2-Propanol, Technical	3-Month Evaluation of the Toxicity (C61983A) of 1-Chloro-2-propanol, Technical (127-00-4) in F344 Rats Exposed via Dosed Water. NTP Special Study	002-01116-0003-0000-4		NTP			1000	ppm		0516001.ss	15	day	C61983A_0516001_09				0283_01	Rat	Male	Fischer 344																																											21	mg/dL					0.864849	mg/100g/hour																									0.123549875	mg/100g bw/hr									1.023	ratio																					48	mg/dL			0.44375	mL/hr
1-Chloro-2-Propanol, Technical	3-Month Evaluation of the Toxicity (C61983A) of 1-Chloro-2-propanol, Technical (127-00-4) in F344 Rats Exposed via Dosed Water. NTP Special Study	002-01116-0003-0000-4		NTP			1000	ppm		0516001.ss	13	week	C61983A_0516001_09				0283_01	Rat	Male	Fischer 344																																											27	mg/dL					0.342956	mg/100g/hour																									0.0468389375	mg/100g bw/hr									1.037	ratio																					59	mg/dL			0.275	mL/hr
1-Chloro-2-Propanol, Technical	3-Month Evaluation of the Toxicity (C61983A) of 1-Chloro-2-propanol, Technical (127-00-4) in F344 Rats Exposed via Dosed Water. NTP Special Study	002-01116-0003-0000-4		NTP			1000	ppm		0516001.ss	15	day	C61983A_0516001_09				0284_01	Rat	Male	Fischer 344																																											21	mg/dL					0.752809	mg/100g/hour																									0.103063125	mg/100g bw/hr									1.024	ratio																					46	mg/dL			0.41875	mL/hr
1-Chloro-2-Propanol, Technical	3-Month Evaluation of the Toxicity (C61983A) of 1-Chloro-2-propanol, Technical (127-00-4) in F344 Rats Exposed via Dosed Water. NTP Special Study	002-01116-0003-0000-4		NTP			1000	ppm		0516001.ss	13	week	C61983A_0516001_09				0284_01	Rat	Male	Fischer 344																																											21	mg/dL					0.314669	mg/100g/hour																									0.0524448125	mg/100g bw/hr									1.036	ratio																					56	mg/dL			0.35625	mL/hr
1-Chloro-2-Propanol, Technical	3-Month Evaluation of the Toxicity (C61983A) of 1-Chloro-2-propanol, Technical (127-00-4) in F344 Rats Exposed via Dosed Water. NTP Special Study	002-01116-0003-0000-4		NTP			1000	ppm		0516001.ss	15	day	C61983A_0516001_09				0285_01	Rat	Male	Fischer 344																																											39	mg/dL					0.574435	mg/100g/hour																									0.042346125	mg/100g bw/hr									1.037	ratio																					46	mg/dL			0.175	mL/hr
1-Chloro-2-Propanol, Technical	3-Month Evaluation of the Toxicity (C61983A) of 1-Chloro-2-propanol, Technical (127-00-4) in F344 Rats Exposed via Dosed Water. NTP Special Study	002-01116-0003-0000-4		NTP			1000	ppm		0516001.ss	13	week	C61983A_0516001_09				0285_01	Rat	Male	Fischer 344																																											34	mg/dL					0.338627	mg/100g/hour																									0.0373485625	mg/100g bw/hr									1.052	ratio																					60	mg/dL			0.23125	mL/hr
1-Chloro-2-Propanol, Technical	3-Month Evaluation of the Toxicity (C61983A) of 1-Chloro-2-propanol, Technical (127-00-4) in F344 Rats Exposed via Dosed Water. NTP Special Study	002-01116-0003-0000-4		NTP			1000	ppm		0516001.ss	15	day	C61983A_0516001_09				0286_01	Rat	Male	Fischer 344																																											26	mg/dL					0.640394	mg/100g/hour																									0.120073875	mg/100g bw/hr									1.035	ratio																					78	mg/dL			0.28125	mL/hr
1-Chloro-2-Propanol, Technical	3-Month Evaluation of the Toxicity (C61983A) of 1-Chloro-2-propanol, Technical (127-00-4) in F344 Rats Exposed via Dosed Water. NTP Special Study	002-01116-0003-0000-4		NTP			1000	ppm		0516001.ss	13	week	C61983A_0516001_09				0286_01	Rat	Male	Fischer 344																																											27	mg/dL					0.458344	mg/100g/hour																									0.1007933125	mg/100g bw/hr									1.037	ratio																					95	mg/dL			0.40625	mL/hr
1-Chloro-2-Propanol, Technical	3-Month Evaluation of the Toxicity (C61983A) of 1-Chloro-2-propanol, Technical (127-00-4) in F344 Rats Exposed via Dosed Water. NTP Special Study	002-01116-0003-0000-4		NTP			1000	ppm		0516001.ss	15	day	C61983A_0516001_09				0287_01	Rat	Male	Fischer 344																																											31	mg/dL					0.580042	mg/100g/hour																									0.085369	mg/100g bw/hr									1.042	ratio																					73	mg/dL			0.225	mL/hr
1-Chloro-2-Propanol, Technical	3-Month Evaluation of the Toxicity (C61983A) of 1-Chloro-2-propanol, Technical (127-00-4) in F344 Rats Exposed via Dosed Water. NTP Special Study	002-01116-0003-0000-4		NTP			1000	ppm		0516001.ss	13	week	C61983A_0516001_09				0287_01	Rat	Male	Fischer 344																																											28	mg/dL					0.448063	mg/100g/hour																									0.099013875	mg/100g bw/hr									1.041	ratio																					99	mg/dL			0.35625	mL/hr
1-Chloro-2-Propanol, Technical	3-Month Evaluation of the Toxicity (C61983A) of 1-Chloro-2-propanol, Technical (127-00-4) in F344 Rats Exposed via Dosed Water. NTP Special Study	002-01116-0003-0000-4		NTP			1000	ppm		0516001.ss	15	day	C61983A_0516001_09				0288_01	Rat	Male	Fischer 344																																											35	mg/dL					0.725568	mg/100g/hour																									0.0958785625	mg/100g bw/hr									1.037	ratio																					74	mg/dL			0.2625	mL/hr
1-Chloro-2-Propanol, Technical	3-Month Evaluation of the Toxicity (C61983A) of 1-Chloro-2-propanol, Technical (127-00-4) in F344 Rats Exposed via Dosed Water. NTP Special Study	002-01116-0003-0000-4		NTP			1000	ppm		0516001.ss	13	week	C61983A_0516001_09				0288_01	Rat	Male	Fischer 344																																											42	mg/dL					0.502037	mg/100g/hour																									0.0769491875	mg/100g bw/hr									1.064	ratio																					103	mg/dL			0.275	mL/hr
1-Chloro-2-Propanol, Technical	3-Month Evaluation of the Toxicity (C61983A) of 1-Chloro-2-propanol, Technical (127-00-4) in F344 Rats Exposed via Dosed Water. NTP Special Study	002-01116-0003-0000-4		NTP			1000	ppm		0516001.ss	15	day	C61983A_0516001_09				0289_01	Rat	Male	Fischer 344																																											35	mg/dL					0.69488	mg/100g/hour																									0.0905825625	mg/100g bw/hr									1.042	ratio																					73	mg/dL			0.2375	mL/hr
1-Chloro-2-Propanol, Technical	3-Month Evaluation of the Toxicity (C61983A) of 1-Chloro-2-propanol, Technical (127-00-4) in F344 Rats Exposed via Dosed Water. NTP Special Study	002-01116-0003-0000-4		NTP			1000	ppm		0516001.ss	13	week	C61983A_0516001_09				0289_01	Rat	Male	Fischer 344																																											27	mg/dL					0.393707	mg/100g/hour																									0.0874904375	mg/100g bw/hr									1.038	ratio																					96	mg/dL			0.35625	mL/hr
Vanadium Pentoxide	3-Month Evaluation of the Toxicity (C61427) of Vanadium Pentoxide (1314-62-1) in F344 Rats via Whole Body Respiratory Exposure. NTP Special Study	002-02992-0001-0000-5		NTP			8	mg/m3		6142703.ss	13	week	C61427_6142703_05				0090_03	Rat	Male	Fischer 344																																																																																					1.084	ratio													0.05	ml											0.10625	mL/hr
Vanadium Pentoxide	3-Month Evaluation of the Toxicity (C61427) of Vanadium Pentoxide (1314-62-1) in F344 Rats via Whole Body Respiratory Exposure. NTP Special Study	002-02992-0001-0000-5		NTP			8	mg/m3		6142703.ss	13	week	C61427_6142703_11				0091_03	Rat	Female	Fischer 344																																																																																					1.077	ratio													0.28	ml											0.19375	mL/hr
Vanadium Pentoxide	3-Month Evaluation of the Toxicity (C61427) of Vanadium Pentoxide (1314-62-1) in F344 Rats via Whole Body Respiratory Exposure. NTP Special Study	002-02992-0001-0000-5		NTP			8	mg/m3		6142703.ss	13	week	C61427_6142703_11				0092_03	Rat	Female	Fischer 344																																																																																					1.048	ratio													0.85	ml											0.09375	mL/hr
Vanadium Pentoxide	3-Month Evaluation of the Toxicity (C61427) of Vanadium Pentoxide (1314-62-1) in F344 Rats via Whole Body Respiratory Exposure. NTP Special Study	002-02992-0001-0000-5		NTP			8	mg/m3		6142703.ss	13	week	C61427_6142703_11				0093_03	Rat	Female	Fischer 344																																																																																					1.011	ratio																										
Vanadium Pentoxide	3-Month Evaluation of the Toxicity (C61427) of Vanadium Pentoxide (1314-62-1) in F344 Rats via Whole Body Respiratory Exposure. NTP Special Study	002-02992-0001-0000-5		NTP			8	mg/m3		6142703.ss	13	week	C61427_6142703_11				0094_03	Rat	Female	Fischer 344																																																																																					1.016	ratio																									0.55625	mL/hr
Vanadium Pentoxide	3-Month Evaluation of the Toxicity (C61427) of Vanadium Pentoxide (1314-62-1) in F344 Rats via Whole Body Respiratory Exposure. NTP Special Study	002-02992-0001-0000-5		NTP			8	mg/m3		6142703.ss	13	week	C61427_6142703_11				0095_03	Rat	Female	Fischer 344																																																																																					1.064	ratio													0.38	ml											0.1	mL/hr
Vanadium Pentoxide	3-Month Evaluation of the Toxicity (C61427) of Vanadium Pentoxide (1314-62-1) in F344 Rats via Whole Body Respiratory Exposure. NTP Special Study	002-02992-0001-0000-5		NTP			8	mg/m3		6142703.ss	13	week	C61427_6142703_11				0096_03	Rat	Female	Fischer 344																																																																																					1.054	ratio													0.12	ml											0.38125	mL/hr
Vanadium Pentoxide	3-Month Evaluation of the Toxicity (C61427) of Vanadium Pentoxide (1314-62-1) in F344 Rats via Whole Body Respiratory Exposure. NTP Special Study	002-02992-0001-0000-5		NTP			8	mg/m3		6142703.ss	13	week	C61427_6142703_11				0097_03	Rat	Female	Fischer 344																																																																																					1.042	ratio													0	ml											0.16875	mL/hr
Vanadium Pentoxide	3-Month Evaluation of the Toxicity (C61427) of Vanadium Pentoxide (1314-62-1) in F344 Rats via Whole Body Respiratory Exposure. NTP Special Study	002-02992-0001-0000-5		NTP			8	mg/m3		6142703.ss	13	week	C61427_6142703_11				0098_03	Rat	Female	Fischer 344																																																																																					1.084	ratio													0.26	ml											0.3125	mL/hr
Vanadium Pentoxide	3-Month Evaluation of the Toxicity (C61427) of Vanadium Pentoxide (1314-62-1) in F344 Rats via Whole Body Respiratory Exposure. NTP Special Study	002-02992-0001-0000-5		NTP			8	mg/m3		6142703.ss	13	week	C61427_6142703_11				0099_03	Rat	Female	Fischer 344																																																																																					1.074	ratio													0.52	ml											0.35	mL/hr
Vanadium Pentoxide	3-Month Evaluation of the Toxicity (C61427) of Vanadium Pentoxide (1314-62-1) in F344 Rats via Whole Body Respiratory Exposure. NTP Special Study	002-02992-0001-0000-5		NTP			8	mg/m3		6142703.ss	13	week	C61427_6142703_11				0100_03	Rat	Female	Fischer 344																																																																																					1.097	ratio													0.19	ml											0.06875	mL/hr
No stressor	3-Month Evaluation of the Toxicity (C61585) of Tetrachlorophthalic Anhydride (117-08-8) in F344 Rats Exposed via Gavage. NTP Special Study	002-02877-0004-0000-0		NTP			0	mg/kg		0511301.ss	20	day	C61585_0511301_02				0066_01	Rat	Female	Fischer 344																																																																			6																		1.03	ratio																									0.0625	mL/hr
No stressor	3-Month Evaluation of the Toxicity (C61585) of Tetrachlorophthalic Anhydride (117-08-8) in F344 Rats Exposed via Gavage. NTP Special Study	002-02877-0004-0000-0		NTP			0	mg/kg		0511301.ss	6	day	C61585_0511301_02				0066_01	Rat	Female	Fischer 344																																																																			6																		1.048	ratio																									0.0625	mL/hr
No stressor	3-Month Evaluation of the Toxicity (C61585) of Tetrachlorophthalic Anhydride (117-08-8) in F344 Rats Exposed via Gavage. NTP Special Study	002-02877-0004-0000-0		NTP			0	mg/kg		0511301.ss	13	week	C61585_0511301_02				0066_01	Rat	Female	Fischer 344																																																																			5.5																		1.039	ratio																									0.0625	mL/hr
No stressor	3-Month Evaluation of the Toxicity (C61585) of Tetrachlorophthalic Anhydride (117-08-8) in F344 Rats Exposed via Gavage. NTP Special Study	002-02877-0004-0000-0		NTP			0	mg/kg		0511301.ss	20	day	C61585_0511301_02				0068_01	Rat	Female	Fischer 344																																																																			6																		1.042	ratio																									0.09375	mL/hr
No stressor	3-Month Evaluation of the Toxicity (C61585) of Tetrachlorophthalic Anhydride (117-08-8) in F344 Rats Exposed via Gavage. NTP Special Study	002-02877-0004-0000-0		NTP			0	mg/kg		0511301.ss	6	day	C61585_0511301_02				0068_01	Rat	Female	Fischer 344																																																																			6.5																		1.036	ratio																									0.125	mL/hr
No stressor	3-Month Evaluation of the Toxicity (C61585) of Tetrachlorophthalic Anhydride (117-08-8) in F344 Rats Exposed via Gavage. NTP Special Study	002-02877-0004-0000-0		NTP			0	mg/kg		0511301.ss	13	week	C61585_0511301_02				0068_01	Rat	Female	Fischer 344																																																																			6																		1.042	ratio																									0.0625	mL/hr
2,3-Dichloropropylene	3-Month Evaluation of the Toxicity (C61881) of 2,3-Dichloropropylene (78-88-6) in F344 Rats via Whole Body Respiratory Exposure. NTP Special Study	002-01190-0004-0000-7		NTP			40	ppm		0521603.ss	80	day	C61881_0521603_09				0510_03	Rat	Male	Fischer 344			533	U/L																															2.2	IU/L																									5.7	U/L	23	mU/mg																					1.016	ratio																									0.125	mL/hr
